customerNumber,checkNumber,paymentDate,amount,store_id,create_timestamp,update_timestamp
0,2003-10-31 00:00:00,0000-00-00,424.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2005-01-29 00:00:00,0000-00-00,350.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2003-12-04 00:00:00,0000-00-00,489.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2005-01-03 00:00:00,0000-00-00,282.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-09-21 00:00:00,0000-00-00,362.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-11-16 00:00:00,0000-00-00,181.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2005-04-30 00:00:00,0000-00-00,276.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-12-18 00:00:00,0000-00-00,103.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2003-12-07 00:00:00,2036-09-02,319.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2003-06-13 00:00:00,0000-00-00,458.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-06-15 00:00:00,0000-00-00,201.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-12-17 00:00:00,0000-00-00,447.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-02-13 00:00:00,0000-00-00,475.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2003-10-27 00:00:00,0000-00-00,473.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-11-27 00:00:00,0000-00-00,462.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-11-27 00:00:00,0000-00-00,382.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-05-04 00:00:00,0000-00-00,209.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-07-10 00:00:00,0000-00-00,175.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2003-04-09 00:00:00,0000-00-00,129.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-04-14 00:00:00,0000-00-00,412.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2003-12-05 00:00:00,0000-00-00,363.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-01-31 00:00:00,0000-00-00,489.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-12-24 00:00:00,0000-00-00,323.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-02-29 00:00:00,0000-00-00,487.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2003-10-24 00:00:00,0000-00-00,299.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2003-10-24 00:00:00,0000-00-00,299.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2003-10-24 00:00:00,0000-00-00,299.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2003-10-24 00:00:00,0000-00-00,299.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2003-10-24 00:00:00,0000-00-00,299.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2003-10-24 00:00:00,0000-00-00,299.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-09-09 00:00:00,0000-00-00,172.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-09-09 00:00:00,0000-00-00,172.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-09-09 00:00:00,0000-00-00,172.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-09-09 00:00:00,0000-00-00,172.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-09-09 00:00:00,0000-00-00,172.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-09-09 00:00:00,0000-00-00,172.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2005-03-10 00:00:00,0000-00-00,186.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2005-03-10 00:00:00,0000-00-00,186.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2005-03-10 00:00:00,0000-00-00,186.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2005-03-10 00:00:00,0000-00-00,186.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2005-03-10 00:00:00,0000-00-00,186.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2005-03-10 00:00:00,0000-00-00,186.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2005-03-05 00:00:00,0000-00-00,124.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2005-03-05 00:00:00,0000-00-00,124.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2005-03-05 00:00:00,0000-00-00,124.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2005-03-05 00:00:00,0000-00-00,124.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2005-03-05 00:00:00,0000-00-00,124.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2005-03-05 00:00:00,0000-00-00,124.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2003-11-24 00:00:00,0000-00-00,344.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2003-11-24 00:00:00,0000-00-00,344.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2003-11-24 00:00:00,0000-00-00,344.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2003-11-24 00:00:00,0000-00-00,344.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2003-11-24 00:00:00,0000-00-00,344.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2003-11-24 00:00:00,0000-00-00,344.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2003-11-22 00:00:00,0000-00-00,242.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2003-11-22 00:00:00,0000-00-00,242.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2003-11-22 00:00:00,0000-00-00,242.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2003-11-22 00:00:00,0000-00-00,242.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2003-11-22 00:00:00,0000-00-00,242.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2003-11-22 00:00:00,0000-00-00,242.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2003-12-16 00:00:00,0000-00-00,357.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2003-12-16 00:00:00,0000-00-00,357.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2003-12-16 00:00:00,0000-00-00,357.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2003-12-16 00:00:00,0000-00-00,357.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2003-12-16 00:00:00,0000-00-00,357.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2003-12-16 00:00:00,0000-00-00,357.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2003-09-28 00:00:00,0000-00-00,487.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2003-09-28 00:00:00,0000-00-00,487.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2003-09-28 00:00:00,0000-00-00,487.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2003-09-28 00:00:00,0000-00-00,487.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2003-09-28 00:00:00,0000-00-00,487.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2003-09-28 00:00:00,0000-00-00,487.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2005-02-14 00:00:00,0000-00-00,398.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2005-02-14 00:00:00,0000-00-00,398.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2005-02-14 00:00:00,0000-00-00,398.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2005-02-14 00:00:00,0000-00-00,398.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2005-02-14 00:00:00,0000-00-00,398.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2005-02-14 00:00:00,0000-00-00,398.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-03-13 00:00:00,0000-00-00,298.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-03-13 00:00:00,0000-00-00,298.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-03-13 00:00:00,0000-00-00,298.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-03-13 00:00:00,0000-00-00,298.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-03-13 00:00:00,0000-00-00,298.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-03-13 00:00:00,0000-00-00,298.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2003-10-27 00:00:00,0000-00-00,186.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2003-10-27 00:00:00,0000-00-00,186.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2003-10-27 00:00:00,0000-00-00,186.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2003-10-27 00:00:00,0000-00-00,186.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2003-10-27 00:00:00,0000-00-00,186.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2003-10-27 00:00:00,0000-00-00,186.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2005-05-23 00:00:00,1975-02-00,323.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2005-05-23 00:00:00,1975-02-00,323.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2005-05-23 00:00:00,1975-02-00,323.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2005-05-23 00:00:00,1975-02-00,323.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2005-05-23 00:00:00,1975-02-00,323.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2005-05-23 00:00:00,1975-02-00,323.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-11-03 00:00:00,0000-00-00,187.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-11-03 00:00:00,0000-00-00,187.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-11-03 00:00:00,0000-00-00,187.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-11-03 00:00:00,0000-00-00,187.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-11-03 00:00:00,0000-00-00,187.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-11-03 00:00:00,0000-00-00,187.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2003-09-15 00:00:00,0000-00-00,447.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2003-09-15 00:00:00,0000-00-00,447.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2003-09-15 00:00:00,0000-00-00,447.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2003-09-15 00:00:00,0000-00-00,447.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2003-09-15 00:00:00,0000-00-00,447.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2003-09-15 00:00:00,0000-00-00,447.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-10-24 00:00:00,0000-00-00,339.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-10-24 00:00:00,0000-00-00,339.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-10-24 00:00:00,0000-00-00,339.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-10-24 00:00:00,0000-00-00,339.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-10-24 00:00:00,0000-00-00,339.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-10-24 00:00:00,0000-00-00,339.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2003-07-19 00:00:00,0000-00-00,141.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2003-07-19 00:00:00,0000-00-00,141.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2003-07-19 00:00:00,0000-00-00,141.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2003-07-19 00:00:00,0000-00-00,141.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2003-07-19 00:00:00,0000-00-00,141.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2003-07-19 00:00:00,0000-00-00,141.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-04-17 00:00:00,0000-00-00,177.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-04-17 00:00:00,0000-00-00,177.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-04-17 00:00:00,0000-00-00,177.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-04-17 00:00:00,0000-00-00,177.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-04-17 00:00:00,0000-00-00,177.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-04-17 00:00:00,0000-00-00,177.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-12-03 00:00:00,0000-00-00,381.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-12-03 00:00:00,0000-00-00,381.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-12-03 00:00:00,0000-00-00,381.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-12-03 00:00:00,0000-00-00,381.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-12-03 00:00:00,0000-00-00,381.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-12-03 00:00:00,0000-00-00,381.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2003-12-22 00:00:00,0000-00-00,151.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2003-12-22 00:00:00,0000-00-00,151.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2003-12-22 00:00:00,0000-00-00,151.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2003-12-22 00:00:00,0000-00-00,151.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2003-12-22 00:00:00,0000-00-00,151.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2003-12-22 00:00:00,0000-00-00,151.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-08-28 00:00:00,0000-00-00,124.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-08-28 00:00:00,0000-00-00,124.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-08-28 00:00:00,0000-00-00,124.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-08-28 00:00:00,0000-00-00,124.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-08-28 00:00:00,0000-00-00,124.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-08-28 00:00:00,0000-00-00,124.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2003-05-09 00:00:00,0000-00-00,216.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2003-05-09 00:00:00,0000-00-00,216.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2003-05-09 00:00:00,0000-00-00,216.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2003-05-09 00:00:00,0000-00-00,216.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2003-05-09 00:00:00,0000-00-00,216.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2003-05-09 00:00:00,0000-00-00,216.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2003-12-26 00:00:00,0000-00-00,495.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2003-12-26 00:00:00,0000-00-00,495.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2003-12-26 00:00:00,0000-00-00,495.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2003-12-26 00:00:00,0000-00-00,495.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2003-12-26 00:00:00,0000-00-00,495.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2003-12-26 00:00:00,0000-00-00,495.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2003-04-22 00:00:00,0000-00-00,148.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2003-04-22 00:00:00,0000-00-00,148.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2003-04-22 00:00:00,0000-00-00,148.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2003-04-22 00:00:00,0000-00-00,148.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2003-04-22 00:00:00,0000-00-00,148.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2003-04-22 00:00:00,0000-00-00,148.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-12-05 00:00:00,0000-00-00,278.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-12-05 00:00:00,0000-00-00,278.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-12-05 00:00:00,0000-00-00,278.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-12-05 00:00:00,0000-00-00,278.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-12-05 00:00:00,0000-00-00,278.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-12-05 00:00:00,0000-00-00,278.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2003-12-09 00:00:00,0000-00-00,211.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2003-12-09 00:00:00,0000-00-00,211.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2003-12-09 00:00:00,0000-00-00,211.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2003-12-09 00:00:00,0000-00-00,211.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2003-12-09 00:00:00,0000-00-00,211.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2003-12-09 00:00:00,0000-00-00,211.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2005-04-23 00:00:00,0000-00-00,406.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2005-04-23 00:00:00,0000-00-00,406.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2005-04-23 00:00:00,0000-00-00,406.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2005-04-23 00:00:00,0000-00-00,406.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2005-04-23 00:00:00,0000-00-00,406.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2005-04-23 00:00:00,0000-00-00,406.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-04-14 00:00:00,0000-00-00,486.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-04-14 00:00:00,0000-00-00,486.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-04-14 00:00:00,0000-00-00,486.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-04-14 00:00:00,0000-00-00,486.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-04-14 00:00:00,0000-00-00,486.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-04-14 00:00:00,0000-00-00,486.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2005-03-02 00:00:00,0000-00-00,219.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2005-03-02 00:00:00,0000-00-00,219.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2005-03-02 00:00:00,0000-00-00,219.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2005-03-02 00:00:00,0000-00-00,219.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2005-03-02 00:00:00,0000-00-00,219.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2005-03-02 00:00:00,0000-00-00,219.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2003-12-02 00:00:00,0000-00-00,385.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2003-12-02 00:00:00,0000-00-00,385.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2003-12-02 00:00:00,0000-00-00,385.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2003-12-02 00:00:00,0000-00-00,385.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2003-12-02 00:00:00,0000-00-00,385.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2003-12-02 00:00:00,0000-00-00,385.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-10-03 00:00:00,0000-00-00,189.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-10-03 00:00:00,0000-00-00,189.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-10-03 00:00:00,0000-00-00,189.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-10-03 00:00:00,0000-00-00,189.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-10-03 00:00:00,0000-00-00,189.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-10-03 00:00:00,0000-00-00,189.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-12-17 00:00:00,0000-00-00,112.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-12-17 00:00:00,0000-00-00,112.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-12-17 00:00:00,0000-00-00,112.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-12-17 00:00:00,0000-00-00,112.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-12-17 00:00:00,0000-00-00,112.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-12-17 00:00:00,0000-00-00,112.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2005-05-03 00:00:00,0000-00-00,209.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2005-05-03 00:00:00,0000-00-00,209.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2005-05-03 00:00:00,0000-00-00,209.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2005-05-03 00:00:00,0000-00-00,209.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2005-05-03 00:00:00,0000-00-00,209.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2005-05-03 00:00:00,0000-00-00,209.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2005-05-20 00:00:00,0000-00-00,233.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2005-05-20 00:00:00,0000-00-00,233.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2005-05-20 00:00:00,0000-00-00,233.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2005-05-20 00:00:00,0000-00-00,233.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2005-05-20 00:00:00,0000-00-00,233.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2005-05-20 00:00:00,0000-00-00,233.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-09-16 00:00:00,0000-00-00,166.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-09-16 00:00:00,0000-00-00,166.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-09-16 00:00:00,0000-00-00,166.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-09-16 00:00:00,0000-00-00,166.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-09-16 00:00:00,0000-00-00,166.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-09-16 00:00:00,0000-00-00,166.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-12-08 00:00:00,0000-00-00,187.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-12-08 00:00:00,0000-00-00,187.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-12-08 00:00:00,0000-00-00,187.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-12-08 00:00:00,0000-00-00,187.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-12-08 00:00:00,0000-00-00,187.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-12-08 00:00:00,0000-00-00,187.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-12-11 00:00:00,0000-00-00,350.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-12-11 00:00:00,0000-00-00,350.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-12-11 00:00:00,0000-00-00,350.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-12-11 00:00:00,0000-00-00,350.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-12-11 00:00:00,0000-00-00,350.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-12-11 00:00:00,0000-00-00,350.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-11-14 00:00:00,0000-00-00,161.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-11-14 00:00:00,0000-00-00,161.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-11-14 00:00:00,0000-00-00,161.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-11-14 00:00:00,0000-00-00,161.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-11-14 00:00:00,0000-00-00,161.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-11-14 00:00:00,0000-00-00,161.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2003-11-18 00:00:00,0000-00-00,161.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2003-11-18 00:00:00,0000-00-00,161.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2003-11-18 00:00:00,0000-00-00,161.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
